날짜,시간,광역,지역,종류,코드,내용,긴급도
2024-08-07,9:01:35,경기도,시흥시청,폭염,7,"폭염경보 발효 중. 낮시간 야외활동을 자제하시고, 충분한 수분 섭취 및 그늘에서 휴식, 양산 사용 등 건강관리에 유의하시기 바랍니다. [시흥시청]",2
2024-07-12,16:26:58,부산광역시,북구,호우,6,침수에 따른 도로파손 복구공사로 인해 덕천배수로~화명생태공원 구간 통제 중입니다. 차량 이용자는 우회하시기 바랍니다. [북구],2
2024-03-04,18:44:14,대구광역시,대구경찰청,실종,18,"남구 주민인 박순옥씨(여,82세)를 찾습니다 -160cm,55kg,보통체격,분홍색파카,고동색골덴바지,검정신발 
vo.la/gRmcV / ☎112 [대구경찰청]",1
2024-05-14,13:41:21,서울특별시,서울경찰청,실종,18,"강북구 주민인 양금섭씨(남,64세)를 찾습니다-155cm,55kg,짧은머리,검정아디다스점퍼,회색긴바지,검정운동화
vo.la/PirsP / ☎182 [서울경찰청]",1
2024-07-20,9:54:07,전라남도,행정안전부,호우,6,"오늘 09:50 전남(곡성) 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험 지역에는 가지 마시고, 대피 권고를 받으면 즉시 대피하세요. [행정안전부]",3
2024-07-15,11:33:49,전라남도,화순군,폭염,7,화순군 관내 폭염주의보 발효중. 온도가 높은 2시부터 5시까지는 야외활동을 자제하시고 충분한 수분 섭취와 휴식으로 건강관리에 유의하시기 바랍니다. [화순군],2
2024-10-07,14:27:52,부산광역시,부산경찰청,실종,18,"중구에서 목격된 김동석씨(남,57세)를 찾습니다-160cm,100kg,검정반팔티,검정바지,검정슬리퍼,흰색봉지 vo.la/LcGKLd / ☎182 [부산경찰청]",1
2024-06-20,20:01:17,경기도,과천시청,교통,20,2024.6.30. 14시 이후 갈현삼거리 서울방향 폐쇄시 교통혼잡이 예상되오니 우회하여 주시기 바랍니다. ▶https://url.kr/AmH6Tp  [과천시청],2
2024-08-08,10:29:47,전라남도,광양시,물놀이,21,안전하고 즐거운 물놀이를 위한 안전수칙 준수 바랍니다. ▲구명조끼 반드시 착용▲충분한 준비운동▲야간 및 음주 후 수영금지▲어린이는 반드시 보호자 동반 [광양시],1
2024-10-14,23:19:05,부산광역시,중구,호우,6,"오늘 23:00 부산지역 호우주의보 발효. 저지대, 침수위험지역 접근금지 및 외출자제 등 안전에 유의하시기 바랍니다.[중구]",3
2025-03-23,16:30:25,경상남도,김해시,산불,3,"한림면, 생림면 산불 지속 진화중. 산불예방을 위해 △쓰레기, 영농부산물 소각 금지 △봄철 영농작업 불꽃 유의 △산행시 화기물 소지 금지 당부드립니다.[김해시]",2
2024-10-05,20:40:16,서울특별시,영등포구,기타,24,"여의동 한강공원 일대가 매우 혼잡하여 인파사고가 우려되니 안전에 유의하시기 바라며, 현재 여의나루역은 무정차 통과중입니다 [영등포구]",2
2023-12-21,14:04:30,경상북도,상주시,한파,15,상주지역 한파주의보 발효 중으로 ▶외출 자제 ▶방한용품 착용 ▶수도관 동파방지 ▶도로결빙 및 강설에 따른 안전운전에 유의하시기 바랍니다[상주시],2
2025-01-26,21:30:10,강원특별자치도,한국도로공사,한파,15,금일 밤부터 많은 눈 예상. 고속도로 운행 시 폭설과 도로살얼음으로 차량 미끄럼 사고가 우려되니 감속운행 등 안전운전에 각별히 유의하시기 바랍니다.[한국도로공사],2
2024-08-03,14:04:51,경상북도,봉화군,폭염,7,폭염경보 발효중. 금일 최고기온 33도 체감온도 35도 이상.▲낮시간 야외활동 자제▲그늘에서 휴식▲충분한 물 섭취 등 건강관리에 유의하시기 바랍니다.[봉화군],2
2024-07-12,14:57:34,대전광역시,대덕구,교통,20,"7.9.(화) 14시부터 7.15.(월) 18시까지 대청댐 방류중이오니 금강둔치 및 하상주차장 차량 이동, 하천변 접근금지에 적극 협조 바랍니다. [대덕구]",2
2024-02-03,17:58:04,대전광역시,대전경찰청,실종,18,"서구에서 실종된 정부택씨(남,50세)를 찾습니다 -153cm,80kg,갈색계통점퍼,검정바지,스포츠머리
vo.la/eiopG / ☎112 [대전경찰청]",1
2024-07-10,5:06:59,경상북도,행정안전부,호우,6,"오늘 05:00 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험 지역에는 가지 마시고, 대피 권고를 받으면 즉시 대피하세요. [행정안전부]",3
2024-09-25,14:04:13,전북특별자치도,완주군,교통,20,이서면 은교리 일원 새만금 고속도로 공사 중 상수관로 파손으로 18:00까지 이서면 일부 지역을 단수할 예정이니 식수 확보 등 단수에 대비해 주세요. [완주군],2
2024-08-30,10:00:17,제주특별자치도,제주도,물놀이,21,최근 물놀이로 인한 사고가 급증하고 있습니다. 물놀이 시 안전관리요원이 배치된 장소에서 구명조끼를 착용하는 등 안전수칙을 준수하여 주시기 바랍니다.[제주도],1
2023-10-11,10:29:37,부산광역시,,실종,18,"[부산경찰청] 부산진구에서 실종된 하지선씨(여, 29세)를 찾습니다-165cm,70kg,검정자켓,빨강줄무늬티셔츠,검정바지,등산화 vo.la/nWago / ☎182",1
2023-12-12,7:00:15,경기도,경기도청,한파,15,"경기 북부지역에 밤사이 내린 비가 결빙되어 도로 살얼음이 예상됩니다. 특히 터널 앞, 교량 위, 그늘진 곳은 위험하오니 조심하시기 바랍니다. [경기도청]",2
2024-08-04,15:57:57,서울특별시,서울특별시청,폭염,7,"현재 서울지역 체감온도 35도 이상. 온열질환 예방을 위하여 물을 충분히 섭취, 외출 자제 및 어지럼증 등 이상 시 즉시 진료를 받으시기 바랍니다.[서울특별시청]",2
2024-02-22,7:01:36,충청남도,충청남도,한파,15,밤사이 내린 눈으로 도로결빙이 예상되오니  ▲차량 감속운행  ▲안전거리 확보  ▲보행 중 미끄럼 주의 등 안전사고 예방에 유의 바랍니다. [충청남도],2
2025-01-10,7:52:09,경상남도,양산시,한파,15,"한파주의보 지속 중 ▲출근길 보온과 빙판길 유의 ▲가급적 외출자제 ▲시설물 동파·화재 예방, 농·축산물 보온에 유의바랍니다. [양산시]",2
2024-09-17,13:00:19,경상남도,밀양시,폭염,7,"관내 폭염경보 발효중입니다.오후시간(14~17시)공사,농업현장,비닐하우스 작업은 최대한 자제,폭염안전수칙(물,그늘,휴식)에따라 철저한 건강관리 바랍니다.[밀양시]",2
2024-08-12,14:17:22,강원특별자치도,양구군,폭염,7,"폭염이 계속 됩니다. 논, 밭, 작업, 건설 현장 등 야외 활동을 자제하시기 바랍니다. 무더위 쉼터 등 실내 휴식, 물놀이 안전에 유의하시기 바랍니다. [양구군]",2
2024-06-21,9:30:00,강원특별자치도,양구군,폭염,7,"현재 폭염이 지속되고 있습니다. 외출 및 야외작업을 자제하여 주시고 폭염안전수칙(물 섭취, 그늘휴식) 준수 등 건강관리에 유의바랍니다. [양구군]",2
2023-11-24,17:59:04,부산광역시,,화재,19,"[부산시]내일(25일)아침 최저기온 영하1도(체감온도 영하6도)로 낮아질 것으로 예상, 난방기 화재, 도로결빙, 미끄럼 사고, 수도동파 등 안전사고에 유의바랍니다",2
2024-07-10,5:53:31,충청북도,영동군,교통,20,이수초등학교 통로박스 차량통제를 해제하여 통행이 가능함을 안내드립니다. [영동군],1
2024-07-10,3:21:58,충청남도,금강홍수통제소,홍수,5,"오늘 03:20 신양천 예산군(서계양교)지점 홍수경보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/uzZVR [금강홍수통제소]",3
2024-07-28,10:14:47,경상북도,안동시,폭염,7,"금일최고기온 34도이상 폭염경보 지속▲충분한 물 섭취▲그늘에서 휴식▲낮시간 야외활동(논밭, 건설현장 등) 자제▲온열질환 예방 및 건강관리에 유의바랍니다.[안동시]",2
2024-04-20,17:41:52,광주광역시,광주경찰청,실종,18,"북구에서 실종된 황남윤씨(남,49세)를 찾습니다-170cm,65kg,남색긴팔니트,검정바지,검정크록스
 vo.la/AUqJk / ☎112 [광주경찰청]",1
2024-08-17,9:53:43,대구광역시,군위군,폭염,7,"군위군 폭염특보 발효 중. 무더위쉼터 이용, 폭염안전수칙(물, 그늘, 휴식)준수, 한낮 야외작업 자제 등 안전에 유의 바랍니다. [군위군]",2
2024-08-26,15:58:33,제주특별자치도,제주도,기타,24,"코로나19, 백일해 예방 수칙안내 ▲손씻기, ▲마스크착용(호흡기 증상시, 의료기관 및 요양시설 출입시, 밀폐·밀집된 실내), ▲환기(2시간마다 10분간)[제주도]",1
2025-03-24,13:48:38,경상남도,창녕군,건조,2,2025. 3. 20일부터 우리군 건조주의보 발효중. 풍속 최대 5m/s 산불예방철저 ▲산림인접지역 소각 금지 등 안전관리에 유의 바랍니다.[창녕군],2
2025-04-02,11:22:21,강원특별자치도,한국수자원공사,하천,23,4월 2일 13시 30분 부터 횡성댐 초당 23톤 이내 수문방류 실시로 하천수위 상승 예상. 하천주변에 계신 경우 안전한 곳으로 대피 바랍니다. [한국수자원공사],2
2025-03-26,18:06:38,강원특별자치도,태백시,산불,3,현재 태백지역에 뿌옇고 탄냄새가 납니다. 우리시는 산불상황 이상없으며 남풍으로 인한 경북지역산불영향으로 파악됩니다. 마스크착용등 개인안전에 유의바랍니다.[태백시],2
2024-05-06,7:32:17,경상남도,한국수자원공사,하천,23,5월 6일 11시부터 주암댐 초당 200톤 이내 수문방류로 하류지역 하천수위 상승 예상. 하천주변에 계신 경우 안전한 곳으로 대피 바랍니다. [한국수자원공사],2
2024-07-08,2:55:32,충청남도,행정안전부,호우,6,"오늘 02:50 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험 지역에는 가지 마시고, 대피 권고를 받으면 즉시 대피하세요. [행정안전부]",3
2023-09-15,17:39:10,서울특별시,,실종,18,"[서울경찰청] 송파구에서 배회중인 최성애씨(여, 72세)를 찾습니다 -152cm,72kg, 남색꽃무늬원피스, 남색슬리퍼, 흰양말 vo.la/9fBvg / ☎182",1
2024-09-05,15:30:02,전북특별자치도,고창군,폭염,7,"고창군 폭염주의보 발효 중. 영농·야외작업자 활동자제, 무더위 쉼터이용, 충분한 수분섭취, 폭염안전수칙(물,그늘,휴식)준수 등으로 안전에 유의바랍니다. [고창군]",2
2024-07-18,15:18:24,경상북도,청송군,산사태,4,"지속된 강우로 인해 산사태 위험이 높아지고 있으니, 산사태 우려지역 및 산림 인접지역 접근을 자제하시기 바라며, 유사 시 안전한 곳으로 대피 바랍니다. [청송군]",2
2024-06-30,13:16:01,경상북도,포항시,강풍,17,강한 바람이 지속되고 높은 파도가 일고 있으니 시설물의 철저한 관리와 방파제·갯바위·해안가 등 접근 자제 및 안전사고에 주의 바랍니다. [포항시],2
2024-08-15,11:31:37,부산광역시,서구,물놀이,21,물놀이 안전사고 예방을 위해 안전수칙 준수바랍니다. ▲물놀이위험구역 접근금지▲충분한 준비운동▲구명조끼 착용▲음주수영·야간입수 금지▲어린이는 보호자와 동행 [서구],1
2024-09-14,10:00:22,제주특별자치도,제주도,기타,24,"추석 연휴 문 여는 병원 · 약국은 도·보건소·응급의료포털 홈페이지, 119구급상황관리센터,120콜센터 등에서 확인바랍니다.[제주도]",1
2023-11-14,11:26:38,경기도,,화재,19,"[안양시청] 금천구 중앙철재종합상가 화재로 인해 경수대로 서울방향(석수역~기아대교 구간) 3개 차로 통제중.
교통이 혼잡하니 우회바랍니다.",2
2024-07-15,20:01:33,경기도,경기남부경찰청,실종,18,"용인시에서 배회중인 박용신씨(남,78세)를 찾습니다-177cm,75kg,하늘색반팔티,검정긴바지,검정운동화,백발
vo.la/gymSK /☎112 [경기남부경찰청]",1
2024-08-28,18:33:23,강원특별자치도,강원경찰청,실종,18,"원주시에서 실종된 진천복씨(남,88세)를 찾습니다-베이지색반팔티셔츠,남색바지,빨간캐리어,검정가방,지팡이,민머리
vo.la/hgEunP /☎112 [강원경찰청]",1
2025-02-04,6:30:47,전라남도,해남군,교통,20,밤 사이 기온 하강과 습설로 인하여 도로 결빙 ▲빙판길 보행안전 유의 ▲차량 서행 및 안전거리 확보 ▲외출 시 안전에 유의하시기 바랍니다. [해남군],2
2024-08-11,9:55:44,광주광역시,광주광역시,폭염,7,2024-08-11 체감온도 35도 이상 예상. 휴일간 무리한 야외 활동을 자제하여 주시고 현기증 등 온열질환 증상 시 즉시 그늘에서 휴식을 취하세요[광주광역시],2
2025-03-29,9:10:59,경상북도,한국도로공사,교통,20,금일 09:10부로 고속도로 인근 산불 완화로 중앙선 남안동IC~서안동IC 양방향 통행 재개를 알려드립니다. [한국도로공사],1
2024-07-23,9:00:20,강원특별자치도,강원특별자치도,기타,24,"7. 23.(화) 속초의료원 응급실 이용이 불가하니, 경증환자는 동네 병의원을 방문하여 주시기 바랍니다. [강원특별자치도]",1
2025-04-03,16:59:17,대구광역시,대구광역시,산불,3,산불 심각단계 ▲산림연접지 불법소각 금지 ▲산림 및 인접지 화기사용 금지 ▲실수로 산불을 내더라도 3년이하 징역형에 처해질 수 있으니 주의바랍니다.[대구광역시],1
2024-09-10,10:02:30,경상북도,예천군,폭염,7,"폭염경보 발효중 ▲낮시간대 야외활동, 실외작업 자제 ▲충분한 휴식 ▲물 자주 마시기 ▲무더위쉼터 이용 ▲어르신 안부전화 등 온열질환 예방에 유의바랍니다.[예천군]",2
2024-09-14,10:00:02,울산광역시,울산광역시,폭염,7,"울산지역 폭염 발효중, 외출 및 야외작업(논밭, 공사장, 물류, 단순노무 등) 자제, 폭염안전수칙(물,그늘,휴식) 준수, 안전 유의바랍니다.[울산광역시]",2
2024-02-27,7:03:44,경상남도,창녕군,교통,20,고속도로에서 영산IC 진입불가 페인트 낙하사고 발생 창녕IC 또는 남지IC로 우회하세요. [창녕군],2
2023-12-15,14:46:26,전라북도,남원시,한파,15,"이번 주말 극한 한파와 대설이 예상됩니다. 야외활동을 자제하고, 가정내 보온 및 계량기 동파방지, 농축산시설 보온조치, 보행시 미끄럼 사고에 유의하세요.[남원시]",2
2024-09-21,16:00:37,전라남도,해남군,교통,20,(긴급 도로통제 안내) 해남읍 학동리(물레방아 기사식당) ~ 복평 삼거리 구간 침수로 인해 도로 통제 중이오니 우회하시기 바랍니다. [해남군],2
2025-01-07,14:49:01,전북특별자치도,부안군,대설,13,부안군 대설경보 발효 중. 7~10일 많은 눈 예상됩니다. ▲농작물 피해예방 및 비닐하우스 비닐찢기 ▲도로 결빙 주의 ▲주변 취약계층 안부 연락바랍니다.[부안군],2
2024-07-16,20:25:54,충청남도,행정안전부,호우,6,"오늘 20:20 호우경보. 하천 주변, 계곡, 급경사지, 농수로 등 위험 지역에는 가지 마시고, 대피 권고를 받으면 즉시 대피하세요. [행정안전부]",3
